candidate_id,sampling_stratum,fortune_rank,company_name,source_x_handle,tweet_id,tweet_url,created_at,text,human_humor_presence,human_humor_type,assigned_coder,review_status,total_engagement,wendys_transfer_humor_presence,wendys_transfer_humor_type,full_chain_humor_presence,full_chain_humor_type,classifier_disagreement_flag,human_confidence,human_notes,reviewer_id
C00422,random_fortune_sample,71,Delta Air Lines,@Delta,1844422647817379928,https://x.com/Delta/status/1844422647817379928,Thu Oct 10 17:00:01 +0000 2024,"Let us know if you want our selfie tips 🤳

📸: @mason_mihelich24 https://t.co/ZGBzT69zBk",,,coder1,pending,372,0,non_humorous,ambiguous,ambiguous_or_review,0,,,
C01272,full_chain_aggressive,90,Ingram Micro Holding,@IngramMicroInc,1737930444589486126,https://x.com/IngramMicroInc/status/1737930444589486126,Thu Dec 21 20:18:01 +0000 2023,"We're proud to share snapshots of our ESG initiatives in India, Switzerland, and Chile. From creating lanterns from the trash In India, office cleanups in Switzerland and electronic waste collection in Chile, we’re working for a sustainable future. #ingrammicro #ingrammicroesg https://t.co/PwyzpoopE8",,,coder1,pending,4,1,affiliative,humor,aggressive,0,,,
C01045,wendys_transfer_aggressive,71,Delta Air Lines,@Delta,1742976691838779399,https://x.com/Delta/status/1742976691838779399,Thu Jan 04 18:30:00 +0000 2024,"New year, new destinations. What’s on your 2024 travel list?",,,coder1,pending,761,1,aggressive,ambiguous,ambiguous_or_review,0,,,
C00460,random_fortune_sample,79,TJX,@tjmaxx,728319733825716224,https://x.com/tjmaxx/status/728319733825716224,Thu May 05 20:25:30 +0000 2016,@fitcandace We love that you're a strong mom! Could you send us a DM? We have a special question to ask you.,,,coder1,pending,0,1,affiliative,non_humor,not_applicable,1,,,
C00712,type_uncertain,89,Enterprise Products Partners,@EProd_Careers,1681672682272858112,https://x.com/EProd_Careers/status/1681672682272858112,Wed Jul 19 14:29:46 +0000 2023,Discover exciting and rewarding ways to apply your talents at Enterprise Products. Click here to find out more! https://t.co/0UHOvrnH2p #ProjectEngineer,,,coder1,pending,0,1,aggressive,non_humor,not_applicable,1,,,
C01190,classifier_disagreement,11,Microsoft,@microsoft,1988705896135029206,https://x.com/microsoft/status/1988705896135029206,Wed Nov 12 20:30:08 +0000 2025,Let’s settle this.,,,coder1,pending,344,1,affiliative,non_humor,not_applicable,1,,,
C00874,humor_presence_uncertain,45,Johnson & Johnson,@JNJNews,1622656375020040192,https://x.com/JNJNews/status/1622656375020040192,Mon Feb 06 18:00:01 +0000 2023,"Watch how pharmacists work closely with doctors using real-time heart monitoring to improve patient outcomes. This #AmericanHeartMonth, join #JNJ in thanking pharmacists for keeping patients #hearthealthy. #YouStandByUsAll https://t.co/GNfXCkt5SK",,,coder1,pending,24,0,non_humorous,non_humor,not_applicable,0,,,
C01258,type_uncertain,69,Nationwide,@nationwide,2020659257402630175,https://x.com/nationwide/status/2020659257402630175,Mon Feb 09 00:41:23 +0000 2026,"We love your passion for the game and the community, @Bwagz!",,,coder1,pending,7,1,affiliative,ambiguous,ambiguous_or_review,0,,,
C01380,wendys_transfer_aggressive,60,HCA Healthcare,@hcahealthcare,1920510936453882018,https://x.com/hcahealthcare/status/1920510936453882018,Thu May 08 16:07:43 +0000 2025,"🏥Hi! I’m Liz Lee, an emergency room nurse at @HCAFLHealthcare in Lake City, Florida. In honor of #NationalNursesWeek, I’m taking over HCA Healthcare’s social media to give you a glimpse into providing life-saving care in the ER. Follow along and learn more about my journey! https://t.co/DJjBCQs5IZ",,,coder1,pending,16,1,aggressive,non_humor,not_applicable,1,,,
C00391,wendys_transfer_aggressive,77,AbbVie,@abbvie,1867578155726233942,https://x.com/abbvie/status/1867578155726233942,Fri Dec 13 14:31:44 +0000 2024,"[Video description: On-screen text reads, “Immunology News.”]",,,coder1,pending,1,1,aggressive,non_humor,not_applicable,1,,,
C00424,full_chain_aggressive,34,Humana,@humana,1603434717025550337,https://x.com/humana/status/1603434717025550337,Thu Dec 15 17:00:01 +0000 2022,Take a moment to focus on you during the hustle and bustle of the holiday season. 🎄 Give yourself permission to breathe deeply and relax. 🕎 Meditation and mindfulness help reduce stress which promotes whole-person health.,,,coder1,pending,6,1,affiliative,humor,aggressive,0,,,
C00171,random_fortune_sample,95,Liberty Mutual Insurance Group,@LibertyMutual,1214578189575639042,https://x.com/LibertyMutual/status/1214578189575639042,Tue Jan 07 16:03:00 +0000 2020,Bummed it’s time to take down your holiday decorations? Having a buddy to help can make it more fun... and safer if using a ladder. https://t.co/kiUfZxuqql,,,coder1,pending,15,1,aggressive,humor,affiliative,0,,,
C00177,humor_presence_uncertain,27,Kroger,@kroger,1200560572535857152,https://x.com/kroger/status/1200560572535857152,Fri Nov 29 23:42:00 +0000 2019,"RT @DHLUS: This #Thanksgiving holiday, we helped deliver happiness to Indianapolis families in need. With the help of @Kroger, @Butterball…",,,coder1,pending,3,0,non_humorous,ambiguous,ambiguous_or_review,0,,,
C00429,type_uncertain,29,Phillips 66,@Phillips66co,1549076674913894404,https://x.com/Phillips66co/status/1549076674913894404,Mon Jul 18 17:00:34 +0000 2022,"The Black Employee Network at Phillips 66 has a bold mission to promote diversity, inclusion, and equality in the workplace. It provides programs, activities, and initiatives to promote continual learning in order to attract and retain top talent. https://t.co/OeRzMe45fy",,,coder1,pending,9,1,affiliative,humor,affiliative,0,,,
C00526,high_engagement_posts,43,Tesla,@tesla,2056814647211401488,https://x.com/tesla/status/2056814647211401488,Tue May 19 19:10:00 +0000 2026,https://t.co/vzXgnM51kM,,,coder1,pending,2958,0,non_humorous,non_humor,not_applicable,0,,,
C01348,random_fortune_sample,93,USAA,@usaa,1595062251152871424,https://x.com/usaa/status/1595062251152871424,Tue Nov 22 14:30:50 +0000 2022,Explore the differences between general liability insurance and professional liability insurance to determine how best to protect your business. Learn more: https://t.co/oIsjeErJFv https://t.co/ai3mJ5TKeX,,,coder1,pending,298,0,non_humorous,ambiguous,ambiguous_or_review,0,,,
C00936,full_chain_aggressive,50,FedEx,@fedex,1563194454801993731,https://x.com/fedex/status/1563194454801993731,Fri Aug 26 15:59:35 +0000 2022,We’re proud to support women-owned businesses! And we work to help them succeed with mentorship opportunities and leadership development. 💜🧡#WomensEqualityDay https://t.co/6nklmvJlRx,,,coder1,pending,55,1,affiliative,humor,aggressive,0,,,
C00973,humor_presence_uncertain,34,Humana,@humana,1631414078064214018,https://x.com/humana/status/1631414078064214018,Thu Mar 02 22:00:01 +0000 2023,"We've expanded our relationship with the nation's largest network of independent primary care, @AledadeACO, and are pleased to announce a 10-year collaboration with the health services company.",,,coder1,pending,42,0,non_humorous,ambiguous,ambiguous_or_review,0,,,
C01218,humor_presence_uncertain,92,Uber Technologies,@Uber,1901671798166458843,https://x.com/Uber/status/1901671798166458843,Mon Mar 17 16:27:42 +0000 2025,"If you guessed Massachusetts....
🍀
You're wrong. South Carolina, Illinois &amp; Iowa outdid the rest of the country last year booking 1.5x their daily trips on St. Patrick's Day! Who do you think will go out the most this year? https://t.co/F5C9Hm1ZcA",,,coder1,pending,182,0,non_humorous,ambiguous,ambiguous_or_review,0,,,
C00297,wendys_transfer_aggressive,89,Enterprise Products Partners,@EProd_Careers,1680341410694975489,https://x.com/EProd_Careers/status/1680341410694975489,Sat Jul 15 22:19:46 +0000 2023,Discover exciting and rewarding ways to apply your talents at Enterprise Products. Click here to find out more! https://t.co/BMfKrHZlM2 #TechnicianJobs,,,coder1,pending,0,1,aggressive,non_humor,not_applicable,1,,,
C00301,high_engagement_posts,99,Nike,@nike,1908990712386839019,https://x.com/nike/status/1908990712386839019,Sun Apr 06 21:10:27 +0000 2025,Top Dogs. @uconnwbb https://t.co/YCGbsjv11Y,,,coder1,pending,10111,0,non_humorous,non_humor,not_applicable,0,,,
C00745,random_fortune_sample,21,Chevron,@chevron,1554878250249113601,https://x.com/chevron/status/1554878250249113601,Wed Aug 03 17:13:57 +0000 2022,Learn more at https://t.co/PNQLn5NYM5,,,coder1,pending,18,0,non_humorous,non_humor,not_applicable,0,,,
C00372,random_fortune_sample,37,Comcast,@comcast,1886455908126822617,https://x.com/comcast/status/1886455908126822617,Mon Feb 03 16:45:11 +0000 2025,"RT @wickedmovie: A moment for the magic of Wicked. 💚 Wicked has been nominated for 10 Academy Awards, including Best Picture! https://t.co/…",,,coder1,pending,1421,0,non_humorous,non_humor,not_applicable,0,,,
C00145,firm_balanced_sample,30,Marathon Petroleum,@MarathonPetroCo,1984289734198251899,https://x.com/MarathonPetroCo/status/1984289734198251899,Fri Oct 31 16:01:53 +0000 2025,"Fall is in full color in some parts of the country, including around our Findlay, Ohio, headquarters. 🍂 We’re sharing a few of our favorite views as most of the U.S. and Canada prepare to “fall back” to standard time this Sunday at 2 a.m. 🕑 

Enjoy that extra hour and take a few minutes to check your smoke and CO detectors. It’s also a good time to refresh your home safety supplies. A little time spent now can make a big difference later. 🍁

#FallBack #DaylightSavingTime #TurnAndTest #FindlayOhio #MarathonPetroleum

🧵 1/2",,,coder1,pending,6,1,affiliative,ambiguous,ambiguous_or_review,0,,,
C01326,type_uncertain,45,Johnson & Johnson,@JNJNews,1376889447866900485,https://x.com/JNJNews/status/1376889447866900485,Tue Mar 30 13:30:00 +0000 2021,"Since the start of the pandemic, #COVID19 has impacted the lives of people all across the globe. This #NationalDoctorsDay, take a look back at one cardiologist’s time on the front line in Wuhan—from answering a call to volunteer to treating patients: https://t.co/wHH5CYCtNJ https://t.co/9yv00CM7gf",,,coder1,pending,79,1,affiliative,ambiguous,ambiguous_or_review,0,,,
C00807,full_chain_aggressive,92,Uber Technologies,@Uber,2034601189623652612,https://x.com/Uber/status/2034601189623652612,Thu Mar 19 12:01:39 +0000 2026,"I’m excited to announce a partnership with @Uber. As part of this, Uber plans to invest up to $1.25 billion in Rivian and deploy up to 50,000 R2 robotaxis.

This partnership accelerates our path to Level 4 autonomy and supports our goal of building one of the safest autonomous platforms in the world—across both shared and personally owned vehicles.

The combination of Rivian’s rapidly growing data flywheel, our in-house RAP1 inference platform (800 TOPS), and our multi-modal perception stack provides a powerful foundation to scale autonomy quickly and responsibly over the next couple of years.",,,coder1,pending,5840,1,affiliative,humor,aggressive,0,,,
C00260,classifier_disagreement,50,FedEx,@fedex,1704610500540084234,https://x.com/fedex/status/1704610500540084234,Wed Sep 20 21:36:28 +0000 2023,Did your vote win? @GenoSmith3 and @CMC_22 are your Week 2 FedEx #AirandGround @NFL Players of the Week. Congratulate them using #AirandGround! https://t.co/KppQOKwhrW,,,coder1,pending,25,0,non_humorous,humor,affiliative,1,,,
C00823,full_chain_aggressive,59,MetLife,@metlife,1583533598581620737,https://x.com/metlife/status/1583533598581620737,Fri Oct 21 19:00:05 +0000 2022,Remote workers struggle more with understanding their employee benefits and are two times more likely to say they enrolled in the wrong type of benefits. Open enrollment is the perfect time to enhance your benefits communications. Explore more: https://t.co/JDjF2N4wjt #HR https://t.co/l3b1u9txjg,,,coder1,pending,3,0,non_humorous,humor,aggressive,1,,,
C00175,classifier_disagreement,42,Target,@target,1559206364316139522,https://x.com/target/status/1559206364316139522,Mon Aug 15 15:52:20 +0000 2022,no one is more optimistic than someone who only grabs a basket,,,coder1,pending,721,1,self-defeating,non_humor,not_applicable,1,,,
C00850,random_fortune_sample,63,Capital One Financial,@CapitalOne,1424732201195917313,https://x.com/CapitalOne/status/1424732201195917313,Mon Aug 09 14:00:01 +0000 2021,Changing passwords often can help protect you from #identitytheft. Learn more tips on how to keep your identity secure.,,,coder1,pending,10,1,aggressive,non_humor,not_applicable,1,,,
C00405,random_fortune_sample,62,New York Life Insurance,@NewYorkLife,1524821302636421120,https://x.com/NewYorkLife/status/1524821302636421120,Thu May 12 18:38:23 +0000 2022,"In a recent World Journal interview, Yie-Hsin Hung, CEO of New York Life Investment Management shares three ways young Asian Americans can advance in the workplace.",,,coder1,pending,3,1,aggressive,non_humor,not_applicable,1,,,
C00856,low_engagement_posts,31,StoneX Group,@StoneX_Official,2044143786150744128,https://x.com/StoneX_Official/status/2044143786150744128,Tue Apr 14 20:00:31 +0000 2026,"We're heading to Smarter Faster Payments 2026 in San Diego April 26-29. 

Visit the StoneX Payments team at Booth #438 to learn how we help institutions expand their global payment services through our Swift centric network, 180+ country reach, and flexible API or Swift integrations.

Stop by to meet our team and learn how StoneX can support your international payments strategy.",,,coder1,pending,0,1,affiliative,ambiguous,ambiguous_or_review,0,,,
C00909,random_fortune_sample,36,Goldman Sachs Group,@GoldmanSachs,1950911878600733146,https://x.com/GoldmanSachs/status/1950911878600733146,Thu Jul 31 13:30:12 +0000 2025,Goldman Sachs CEO shares a vital tip for interns to get ahead in their careers https://t.co/HLCZ2pgwqJ,,,coder1,pending,49,0,non_humorous,non_humor,not_applicable,0,,,
C00036,wendys_transfer_aggressive,42,Target,@target,1570434727265419266,https://x.com/target/status/1570434727265419266,Thu Sep 15 15:29:50 +0000 2022,"going to Target, need anything?",,,coder1,pending,5111,1,aggressive,ambiguous,ambiguous_or_review,0,,,
C00070,random_fortune_sample,36,Goldman Sachs Group,@GoldmanSachs,1818752412762636758,https://x.com/GoldmanSachs/status/1818752412762636758,Wed Jul 31 20:55:40 +0000 2024,"RT @moneymoverscnbc: What are the main concerns for pensions and other long-term, institutional investors right now?

Elizabeth Burton over…",,,coder1,pending,10,0,non_humorous,non_humor,not_applicable,0,,,
C00383,humor_presence_uncertain,70,Broadcom,@broadcom,1960462346221941068,https://x.com/broadcom/status/1960462346221941068,Tue Aug 26 22:00:21 +0000 2025,"From behind the curtain to center stage, here's a glimpse of our general session presenters just before kicking off #VMwareExplore in Las Vegas this morning. 🎤 https://t.co/arrPWM2SOf",,,coder1,pending,40,1,affiliative,ambiguous,ambiguous_or_review,0,,,
C01395,classifier_disagreement,79,TJX,@tjmaxx,833360116195979264,https://x.com/tjmaxx/status/833360116195979264,Sun Feb 19 16:58:29 +0000 2017,@jeremyrhall Our customer service team can address this issue for you. Please give them a call at 1-800-926-6299 M-F between 9AM-6PM EST,,,coder1,pending,0,1,affiliative,non_humor,not_applicable,1,,,
C00307,high_engagement_posts,84,HP,@hp,1792617617766629733,https://x.com/hp/status/1792617617766629733,Mon May 20 18:05:19 +0000 2024,"A new AI era begins. Introducing the fastest, most intelligent Windows PCs ever. https://t.co/byVlr70zNH

#CopilotPCs https://t.co/UHloOYj4Sd",,,coder1,pending,6969,0,non_humorous,non_humor,not_applicable,0,,,
C00098,classifier_disagreement,9,Exxon Mobil,@exxonmobil,1415386999557611526,https://x.com/exxonmobil/status/1415386999557611526,Wed Jul 14 19:05:31 +0000 2021,"We’re joining @airliquidegroup , @BorealisGroup, @TotalEnergies and @YARA_france to help decarbonize the industrial area in Normandy, France and explore development of a CO2 infrastructure, including capture and storage. Together, we can make a difference. https://t.co/f9eWpyyZ11 https://t.co/wv6o6I2Mdk",,,coder1,pending,56,0,non_humorous,humor,affiliative,1,,,
C00896,wendys_transfer_aggressive,99,Nike,@nike,2058549006137950582,https://x.com/nike/status/2058549006137950582,Sun May 24 14:01:43 +0000 2026,"This player has won in Wheelchair Singles at the Grand Slam in Paris 5 times, and the Wheelchair Doubles 6 times. Who is she? https://t.co/l0jgeBBGvj",,,coder1,pending,179,1,aggressive,ambiguous,ambiguous_or_review,0,,,
C00968,humor_presence_uncertain,90,Ingram Micro Holding,@IngramMicroInc,1765044635129278521,https://x.com/IngramMicroInc/status/1765044635129278521,Tue Mar 05 16:00:08 +0000 2024,"At the Microsoft Channel Connect @IngramMicroMx was recognized for the ""Highest Sales Growth in Windows Pro Devices"" and ""Highest Selling in Software"" 🏆 We are grateful for this honor! #ingrammicro #ingrammicromx https://t.co/Uh0tbfbJrW",,,coder1,pending,0,1,affiliative,ambiguous,ambiguous_or_review,0,,,
C00732,classifier_disagreement,93,USAA,@usaa,1753093738161709250,https://x.com/usaa/status/1753093738161709250,Thu Feb 01 16:31:32 +0000 2024,"#ad A hard fought season creates perspective and @USARMY veteran LTC Russ Hall understands the greater picture. I’m teaming with #USAA and @VFWHQ to award West Point graduate LTC Russ Hall with a trip to #SuperBowlLVIII. 

See you in Vegas, Russ! #SaluteToService https://t.co/8QU8sE0Nk1",,,coder1,pending,222,0,non_humorous,humor,self_enhancing,1,,,
C00234,full_chain_aggressive,69,Nationwide,@nationwide,1860396607557996876,https://x.com/nationwide/status/1860396607557996876,Sat Nov 23 18:54:50 +0000 2024,"The 2024 Lauren Holiday Impact Award nominees and @nationwide kicked off their morning with WeCode KC, a minority and woman-owned nonprofit dedicated to empowering local youth through tech innovation! 💻🙌 https://t.co/LfQjIlU8Ch",,,coder1,pending,111,0,non_humorous,humor,aggressive,1,,,
C00933,classifier_disagreement,94,TIAA,@tiaa,1549741311414132738,https://x.com/tiaa/status/1549741311414132738,Wed Jul 20 13:01:36 +0000 2022,"In the face of rising costs, the CREF Accounts have been providing the opportunity for growth along with the confidence of income for life over the past 70 years. https://t.co/DyEJHGnebL https://t.co/8sTF2c1qdn",,,coder1,pending,3,0,non_humorous,humor,affiliative,1,,,
C00242,random_fortune_sample,98,Coca-Cola,@cocacola,1585662613639380995,https://x.com/cocacola/status/1585662613639380995,Thu Oct 27 16:00:01 +0000 2022,"We know Aquarius and Aries make a 🔥 pair, so what's an astrological pair that only works in your dreams? ♍♋♏🤔 #CocaColaDreamworld #RealMagic #TasteTheWonder #CocaColaCreations",,,coder1,pending,201,1,affiliative,ambiguous,ambiguous_or_review,0,,,
C01090,classifier_disagreement,11,Microsoft,@microsoft,1858951533507059934,https://x.com/microsoft/status/1858951533507059934,Tue Nov 19 19:12:37 +0000 2024,"Need a quick way to stay on top of tasks, compile reports, or catch up after vacation? Simplify everyday tasks with Copilot Actions. #MSIgnite https://t.co/6da2Sgxv16 https://t.co/8A8Oq1kvlN",,,coder1,pending,201,1,aggressive,non_humor,not_applicable,1,,,
C00428,classifier_disagreement,60,HCA Healthcare,@hcahealthcare,1875291676367057022,https://x.com/hcahealthcare/status/1875291676367057022,Fri Jan 03 21:22:31 +0000 2025,"We're continuing our 2024 #Top10 countdown: In the fall, Hurricanes #Helene and #Milton made history for the magnitude of their aftermath. Read about how our scale – and the skills and dedication of our people – made our crisis response possible: https://t.co/mBBaCRJf8S. https://t.co/xjnU5ImDsy",,,coder1,pending,3,0,non_humorous,humor,self_enhancing,1,,,
C00579,random_fortune_sample,25,Home Depot,@homedepot,1547635914259591171,https://x.com/homedepot/status/1547635914259591171,Thu Jul 14 17:35:30 +0000 2022,"Stay tuned here for more updates on our 12-ft. Inferno Pumpkin King Skeleton (aka Spicy) and full Halloween launch tomorrow, 7/15 at 6:00 a.m. EST. While supplies last. https://t.co/2ZUUQ7c9dO",,,coder1,pending,129,0,non_humorous,ambiguous,ambiguous_or_review,0,,,
C01203,classifier_disagreement,44,Walt Disney,@Disney,1900615410703094003,https://x.com/Disney/status/1900615410703094003,Fri Mar 14 18:30:00 +0000 2025,"Watch @PasekAndPaul and Rachel Zegler reminisce about bringing Disney’s #SnowWhite soundtrack to life ✨

See the film in theaters March 21, and listen to the soundtrack now. Get tickets: https://t.co/SWksDu6V2G https://t.co/nUFobTUKQh",,,coder1,pending,761,0,non_humorous,humor,affiliative,1,,,
C00362,full_chain_aggressive,57,Albertsons,@albertsons,1351936278128979971,https://x.com/albertsons/status/1351936278128979971,Wed Jan 20 16:55:01 +0000 2021,"When the kids are out having fun in the snow, it can be hard to pull them away. Whip up a batch of these super food energy balls for healthy snacking on-the-go: https://t.co/Jkd9WKI3fy https://t.co/qyyQIA8sBT",,,coder1,pending,12,1,affiliative,humor,aggressive,0,,,
C01028,low_engagement_posts,31,StoneX Group,@StoneX_Official,1985459526481387539,https://x.com/StoneX_Official/status/1985459526481387539,Mon Nov 03 21:30:13 +0000 2025,"Michael Lytle, Chief Investment Officer at StoneX Wealth, examines gold’s recent parabolic rise and subsequent correction.

Lytle explores how market patterns, overbought signals, and concerns over U.S. dollar devaluation are shaping investor behavior. Full video: https://t.co/K6qSSnrza6

#Gold #USD #WealthManagement",,,coder1,pending,0,1,affiliative,non_humor,not_applicable,1,,,
C00150,firm_balanced_sample,52,Lowe's,@lowes,1551185940361711621,https://x.com/lowes/status/1551185940361711621,Sun Jul 24 12:42:02 +0000 2022,"Calling all staycationers!

Bring all the highlights of 🏕 to your 🏡 with these 3 backyard campaign hacks: https://t.co/zss9NwPhUe https://t.co/UxGeLJGFGj",,,coder1,pending,20,0,non_humorous,ambiguous,ambiguous_or_review,0,,,
C00367,humor_presence_uncertain,12,JPMorgan Chase,@jpmorgan,1521576604245184512,https://x.com/jpmorgan/status/1521576604245184512,Tue May 03 19:45:06 +0000 2022,The world's 🌎 top squash players go head-to-head under the chandeliers at Grand Central Terminal for #ToC2022. https://t.co/ZynANednjs,,,coder1,pending,38,1,aggressive,ambiguous,ambiguous_or_review,0,,,
C01283,wendys_transfer_aggressive,34,Humana,@humana,1625208184259416077,https://x.com/humana/status/1625208184259416077,Mon Feb 13 19:00:00 +0000 2023,"We want our employees to feel like they belong &amp; that they have an equal opportunity to contribute &amp; succeed. We do that by supporting their cultural identity &amp; what it means to their growth, both personally &amp; professionally. 💚",,,coder1,pending,3,1,aggressive,ambiguous,ambiguous_or_review,0,,,
C01055,high_engagement_posts,47,Boeing,@boeing,1634308833089658881,https://x.com/boeing/status/1634308833089658881,Fri Mar 10 21:42:44 +0000 2023,"The new official paint design for the 'Next Air Force One' VC-25B aircraft has been selected. The modern design will closely resemble the livery of the current Air Force One, VC-25A.

Release: https://t.co/n5pLqAefR5 https://t.co/SVISguGYs8",,,coder1,pending,3942,0,non_humorous,ambiguous,ambiguous_or_review,0,,,
C01229,wendys_transfer_aggressive,89,Enterprise Products Partners,@EProd_Careers,1680623467304226817,https://x.com/EProd_Careers/status/1680623467304226817,Sun Jul 16 17:00:33 +0000 2023,Make the most of your talents in a fast-paced environment driven by people who strive for achievement. Join us at Enterprise Products. Apply now! https://t.co/jwdf4BA8ov #AccountantJobs,,,coder1,pending,0,1,aggressive,non_humor,not_applicable,1,,,
C00332,full_chain_aggressive,22,Ford Motor,@Ford,1525641882574934019,https://x.com/Ford/status/1525641882574934019,Sun May 15 00:59:04 +0000 2022,"""This is the worst nightmare that any community can face, and we are hurting and we are seething right now."" -Buffalo, N.Y. Mayor Byron Brown on the mass shooting that left 10 people dead and three hurt. The shooting is being investigated as a hate crime. https://t.co/jK5D05HyzN",,,coder1,pending,1140,1,affiliative,humor,aggressive,0,,,
C00061,full_chain_aggressive,91,General Dynamics,@generaldynamics,1580218749696675841,https://x.com/generaldynamics/status/1580218749696675841,Wed Oct 12 15:28:03 +0000 2022,"If you're at #AUSA2022, swing by our booth to check out a scale model of our latest Mobile Protected Firepower vehicle configuration for the @usarmy. MPF's high power-to-weight ratio and hydro-pneumatic suspension provide outstanding speed and maneuverability. 

#gdatausa https://t.co/MqtKBpkXwl",,,coder1,pending,209,0,non_humorous,humor,aggressive,1,,,
C01489,wendys_transfer_aggressive,59,MetLife,@metlife,1581633616248942592,https://x.com/metlife/status/1581633616248942592,Sun Oct 16 13:10:14 +0000 2022,What percentage of mid-level managers report being stressed more than half the time at work? Learn more about the answer: https://t.co/f0DVha3yPK #HR #WorkplaceCulture #NationalBossesDay,,,coder1,pending,1,1,aggressive,non_humor,not_applicable,1,,,
C00059,firm_balanced_sample,27,Kroger,@kroger,1376976909813317641,https://x.com/kroger/status/1376976909813317641,Tue Mar 30 19:17:32 +0000 2021,Pomegranate seeds + fresh berries 🍓 + 🥥 coconut water = irresistible flavor. Check out this nature’s cereal bowl from Nicole S. for the freshest breakfast and shop all the ingredients you need at Kroger! https://t.co/NpPPXj7mur,,,coder1,pending,32,1,affiliative,ambiguous,ambiguous_or_review,0,,,
C01423,wendys_transfer_aggressive,17,Meta Platforms,@Meta,1748460532284244171,https://x.com/Meta/status/1748460532284244171,Fri Jan 19 21:40:50 +0000 2024,Introducing Nighttime Nudges on Instagram! This new feature is designed to help you keep your digital wellness on check by limiting your screen time at night. 🌙 https://t.co/4fx40guD9I,,,coder1,pending,705,1,aggressive,ambiguous,ambiguous_or_review,0,,,
C00116,random_fortune_sample,95,Liberty Mutual Insurance Group,@LibertyMutual,1379085391223984128,https://x.com/LibertyMutual/status/1379085391223984128,Mon Apr 05 14:55:54 +0000 2021,"Make sure you’re prepared for spring storms by having these items on hand: food and water, first aid kit, flashlight, spare batteries, radio, whistle, blankets, cash, small toolbox. https://t.co/70jF7Yai5O",,,coder1,pending,62,1,affiliative,ambiguous,ambiguous_or_review,0,,,
C01307,humor_presence_uncertain,56,American Express,@americanexpress,1564663024115499009,https://x.com/americanexpress/status/1564663024115499009,Tue Aug 30 17:15:09 +0000 2022,"Trust, security and service are at the heart of the American Express brand, so it’s an honor to see the work of #TeamAmex recognized by @IBDInvestors on its 2022 Most Trusted Financial Companies list. Read more: https://t.co/DcT3Kvp8SS https://t.co/CnDTBdbU0U",,,coder1,pending,42,0,non_humorous,non_humor,not_applicable,0,,,
C00209,low_engagement_posts,89,Enterprise Products Partners,@EProd_Careers,1681011582564995072,https://x.com/EProd_Careers/status/1681011582564995072,Mon Jul 17 18:42:47 +0000 2023,"We want to find the right people to drive our success at Enterprise Products. Could that be you? Click here to learn more about joining our team in Midland, TX. https://t.co/rL0Ya9MrXT #ProjectEngineer",,,coder1,pending,0,1,affiliative,ambiguous,ambiguous_or_review,0,,,
C00830,classifier_disagreement,87,Tyson Foods,@tysonfoods,1613278595182481417,https://x.com/tysonfoods/status/1613278595182481417,Wed Jan 11 20:56:05 +0000 2023,"Today we announced a new, state-of-the-art expansion at our Caseyville, Ill., facility that will result in the creation of approximately 400 new jobs and better equip us to serve a community we call home. Read more here: https://t.co/RNg3MBlaWO https://t.co/GURr8ErXiT",,,coder1,pending,37,1,affiliative,non_humor,not_applicable,1,,,
C01120,random_fortune_sample,60,HCA Healthcare,@hcahealthcare,1819497393500705031,https://x.com/hcahealthcare/status/1819497393500705031,Fri Aug 02 22:15:57 +0000 2024,"For @HCAFLHealthcare nurse leader Frandella Pierrebrown, inspiration to pursue a career in nursing was deeply rooted in her personal experiences as a child. Learn about her transformational journey that called her to care for others through nursing: https://t.co/OV6qr4jib5 https://t.co/iGjvcl463c",,,coder1,pending,1,0,non_humorous,ambiguous,ambiguous_or_review,0,,,
C00699,firm_balanced_sample,34,Humana,@humana,1603434739033055234,https://x.com/humana/status/1603434739033055234,Thu Dec 15 17:00:06 +0000 2022,Join Skylar in a special “Happy Holidays with Less Stress” guided #MeditationMoment as a holiday gift 🎁 to yourself as we wish you a healthy and joyful season 💚 → https://t.co/e8Vtu1yTHH https://t.co/akyCahpyfh,,,coder1,pending,4,0,non_humorous,non_humor,not_applicable,0,,,
C00160,random_fortune_sample,78,Prudential Financial,@Prudential,1163485825306419201,https://x.com/Prudential/status/1163485825306419201,Mon Aug 19 16:20:11 +0000 2019,"RT @latareddy: Our impact + responsible investment team is focused on creating inclusive economic growth through affordable housing, talent…",,,coder1,pending,25,0,non_humorous,non_humor,not_applicable,0,,,
C01101,humor_presence_uncertain,96,Travelers,@travelers,1530202167428231169,https://x.com/travelers/status/1530202167428231169,Fri May 27 15:00:01 +0000 2022,"In recognition of Memorial Day, our Military and Veterans &amp; Allies Diversity Network held a wreath-laying ceremony in Hartford to remember all those who have given their lives for our country. 

#TravelersMilitary #MemorialDay https://t.co/kiwOezT63d",,,coder1,pending,10,0,non_humorous,ambiguous,ambiguous_or_review,0,,,
C01460,random_fortune_sample,83,Cisco Systems,@Cisco,1976197943041335698,https://x.com/Cisco/status/1976197943041335698,Thu Oct 09 08:08:00 +0000 2025,"The #AI era is rewriting cyberattacks. Hackers don’t break in...they log in.
AI-powered phishing is faster, cheaper &amp; harder to spot. Is your security built to stop it? https://t.co/qKY4gbJoJO",,,coder1,pending,27,1,aggressive,non_humor,not_applicable,1,,,
